file,title,static_text_chars,ko_i18n_content_chars,total_content_chars,faq_details_total,faq_static_dom,has_webapp_ld,has_faqpage_ld,canonical,internal_links_static,is_category_hub,js_broken,unique_char_count
text-encryptor.html,텍스트 암호화 - AES-256·Caesar·ROT13 온라인 암호화 | MODOO HUB,168,812,980,32,0,True,True,https://modoohub.com/text-encryptor.html,1,False,False,807
text-merger.html,텍스트 합치기 - 여러 텍스트를 하나로 합치는 도구 | MODOO HUB,179,524,703,32,0,True,True,https://modoohub.com/text-merger.html,1,False,False,329
text-reverser.html,"Text Reverser - Reverse Text, Words, Lines Online | Free",283,837,1120,32,0,True,True,https://modoohub.com/text-reverser.html,4,False,False,1043
text-shuffler.html,"Text Shuffler - Shuffle Lines, Words, Characters Online | Free",290,874,1164,32,0,True,True,https://modoohub.com/text-shuffler.html,4,False,False,1082
text-similarity-checker.html,텍스트 유사도 검사기 - Text Similarity Checker | MODOO HUB,298,766,1064,32,0,True,True,https://modoohub.com/text-similarity-checker.html,1,False,False,992
text-sorter.html,Text Line Sorter - Sort Lines Online Free,227,1157,1384,32,0,True,True,https://modoohub.com/text-sorter.html,1,False,False,1320
text-statistics.html,텍스트 통계 분석기 - 글자수·단어수·가독성 지수 | MODOO HUB,145,610,755,32,0,True,True,https://modoohub.com/text-statistics.html,1,False,False,693
text-summarizer.html,텍스트 요약기 - Text Summarizer | MODOO HUB,181,663,844,32,0,True,True,https://modoohub.com/text-summarizer.html,1,False,False,784
text-to-base64.html,Text to Base64 Converter - 텍스트 → Base64 변환기,238,1934,2172,32,0,True,True,https://modoohub.com/text-to-base64.html,1,False,False,2030
text-to-unicode.html,텍스트 → 유니코드 변환 - 문자를 U+코드·\uXXXX로 변환 | MODOO HUB,216,671,887,32,0,True,True,https://modoohub.com/text-to-unicode.html,1,False,False,818
time-calculator.html,시간 계산기 - 근무시간·시간 차이·시간 합계 계산,435,104,539,32,0,True,True,https://modoohub.com/time-calculator.html,4,False,False,1503
time-zone-meeting-planner.html,시간대 회의 플래너 - 글로벌 팀 최적 회의 시간 | 모두의 툴,185,770,955,32,0,True,True,https://modoohub.com/time-zone-meeting-planner.html,1,False,False,null
timestamp.html,Timestamp 변환기 - Unix Timestamp Converter,270,1089,1359,32,0,True,True,https://modoohub.com/timestamp.html,1,False,False,1325
timezone-converter.html,Time Zone Converter - Free Online World Clock Tool,227,3038,3265,52,0,True,True,https://modoohub.com/timezone-converter.html,1,False,False,3170
tip-calculator.html,Tip Calculator - Split Bill & Calculate Tip | Free Online,462,1130,1592,32,0,True,True,https://modoohub.com/tip-calculator.html,4,False,False,1512
token-estimator.html,AI 토큰 추정기 - Token Estimator | MODOO HUB,141,685,826,32,0,True,True,https://modoohub.com/token-estimator.html,1,False,False,788
transparent-background-maker.html,투명 배경 만들기 - Transparent Background Maker | MODOO HUB,174,899,1073,32,0,True,True,https://modoohub.com/transparent-background-maker.html,1,False,False,952
twitter-card-generator.html,트위터 카드 생성기 - Twitter Card 메타 태그 생성 & 미리보기 | MODOO HUB,414,1668,2082,32,0,True,True,https://modoohub.com/twitter-card-generator.html,1,False,False,1952
typing-speed-test.html,타이핑 속도 테스트 - WPM/CPM 측정 | MODOO HUB,163,579,742,32,0,True,True,https://modoohub.com/typing-speed-test.html,1,False,False,684
ulid-generator.html,ULID 생성기 - 정렬 가능한 고유 ID 생성 | MODOO HUB,183,925,1108,32,0,True,True,https://modoohub.com/ulid-generator.html,1,False,False,975
unemployment-benefit.html,실업급여 계산기 | 2026년 기준 | MODOO HUB,2632,0,2632,8,8,True,True,https://modoohub.com/unemployment.html,1,False,False,null
unemployment.html,실업급여 계산기 2026 - 수급 자격·지급일수·금액 자동 계산,2514,0,2514,0,8,True,True,https://modoohub.com/unemployment.html,4,False,False,2461
unicode-converter.html,유니코드 변환기 - U+코드·\u이스케이프·HTML엔티티·UTF-8 상호변환 | MODOO HUB,209,748,957,32,0,True,True,https://modoohub.com/unicode-converter.html,1,False,False,808
unicode-inspector.html,유니코드 인스펙터 - 문자별 코드포인트·UTF-8·HTML 엔티티 분석 | MODOO HUB,162,675,837,32,0,True,True,https://modoohub.com/unicode-inspector.html,1,False,False,731
unicode-to-text.html,유니코드 → 텍스트 변환 - \uXXXX·U+코드·HTML엔티티 디코딩 | MODOO HUB,145,709,854,32,0,True,True,https://modoohub.com/unicode-to-text.html,1,False,False,748
unit-converter.html,"Unit Converter - Length, Weight, Temperature, Area | Free Online Tool",367,0,367,48,0,True,True,https://modoohub.com/unit-converter.html,4,False,False,2450
uppercase-converter.html,대문자 변환기 - Uppercase Converter | MODOO HUB,172,626,798,32,0,True,True,https://modoohub.com/uppercase-converter.html,4,False,False,734
url-decoder.html,URL 디코더 - 퍼센트 인코딩 해제 도구,183,1670,1853,32,0,True,True,https://modoohub.com/url-decoder.html,1,False,False,1670
url-encoder.html,URL 인코더 - 퍼센트 인코딩 변환 도구,231,1857,2088,32,0,True,True,https://modoohub.com/url-encoder.html,1,False,False,1801
url-slug-generator.html,URL 슬러그 생성기 - 텍스트를 URL로 변환 | MODOO HUB,201,630,831,32,0,True,True,https://modoohub.com/slug-generator.html,1,False,False,770
user-agent-parser.html,User-Agent 파서 - 브라우저·OS·디바이스 분석 | MODOO HUB,206,1395,1601,32,0,True,True,https://modoohub.com/user-agent-parser.html,1,False,False,1491
utm-builder.html,UTM Builder - UTM 파라미터 빌더 & 캠페인 URL 생성기,294,1777,2071,32,0,True,True,https://modoohub.com/utm-builder.html,1,False,False,2009
uuid-bulk-generator.html,UUID 대량 생성기 - UUID Bulk Generator | MODOO HUB,180,692,872,32,0,True,True,https://modoohub.com/uuid-bulk-generator.html,1,False,False,804
uuid-converter.html,UUID 변환기 - UUID v1/v3/v4/v5 생성·분석·변환 | MODOO HUB,143,960,1103,32,0,True,True,https://modoohub.com/uuid-converter.html,1,False,False,983
uuid-extractor.html,UUID 추출기 - UUID Extractor | MODOO HUB,139,551,690,32,0,True,True,https://modoohub.com/uuid-extractor.html,1,False,False,630
uuid-generator.html,UUID Generator - Free Online UUID v4 Generator,346,883,1229,0,0,True,True,https://modoohub.com/uuid-generator.html,1,False,False,1037
uuid-validator.html,UUID Validator - UUID 검증기,162,1514,1676,32,0,True,True,https://modoohub.com/uuid-validator.html,1,False,False,1628
vat-calc.html,부가세 계산기 - VAT 계산기 (공급가액 ↔ 부가세 포함가),1281,0,1281,8,8,True,True,https://modoohub.com/vat-calc.html,1,False,False,1228
vat-calculator-global.html,"VAT Calculator - Add or Remove VAT for UK, EU, Australia | Free Online",1649,2737,4386,48,0,True,True,https://modoohub.com/vat-calculator-global.html,4,False,False,1575
vat-reverse-calculator.html,부가세 역산 계산기 - VAT Reverse Calculator | MODOO HUB,106,800,906,32,0,True,True,https://modoohub.com/vat-reverse-calculator.html,1,False,False,763
water-intake.html,Water Intake Calculator - Daily Water Needs | Free Online,309,1275,1584,32,0,True,True,https://modoohub.com/water-intake.html,1,False,False,1425
webhook-generator.html,Webhook 생성기 - Webhook 페이로드·서명 생성 | MODOO HUB,290,819,1109,32,0,True,True,https://modoohub.com/webhook-generator.html,1,False,False,997
webhook-tester.html,Webhook 테스터 - Webhook 요청 수신·검사 | MODOO HUB,219,810,1029,32,0,True,True,https://modoohub.com/webhook-tester.html,1,False,False,921
webp-to-jpg.html,WebP to JPG 변환기 - 온라인 무료 | MODOO HUB,182,575,757,32,0,True,True,https://modoohub.com/webp-to-jpg.html,1,False,False,699
webp-to-png.html,WebP to PNG Converter - Free Online WebP → PNG Tool,304,1482,1786,32,0,True,True,https://modoohub.com/webp-to-png.html,1,False,False,1671
website-speed-estimator.html,Website Speed Estimator - 웹사이트 속도 추정기 | MODOO HUB,207,1426,1633,32,0,True,True,https://modoohub.com/website-speed-estimator.html,1,False,False,1372
weekly-holiday.html,주휴수당 계산기 2026 - 알바·파트타임 주휴수당 즉시 계산,1645,0,1645,0,8,True,True,https://modoohub.com/weekly-holiday.html,1,False,False,1592
whois-lookup.html,WHOIS 조회 — 모두의 툴,144,1490,1634,32,0,True,True,https://modoohub.com/whois-lookup.html,1,False,False,null
word-counter.html,"Word Counter - Count Words, Characters, Sentences & Reading Time",619,2275,2894,48,0,True,True,https://modoohub.com/word-counter.html,4,False,False,2743
word-frequency-counter.html,단어 빈도 분석기 - Word Frequency Counter | MODOO HUB,166,632,798,32,0,True,True,https://modoohub.com/word-frequency-counter.html,1,False,False,729
word-to-minute-converter.html,단어 수 → 분 변환기 - 읽기/말하기 시간 계산 | MODOO HUB,182,527,709,32,0,True,True,https://modoohub.com/word-to-minute-converter.html,1,False,False,649
working-days-calc.html,영업일 계산기 2026 - 공휴일 제외 근무일수 자동 계산,2003,0,2003,10,10,True,True,https://modoohub.com/working-days-calc.html,4,False,False,1952
wpm-calculator.html,WPM 계산기 - 분당 단어 수 계산 | MODOO HUB,270,527,797,32,0,True,True,https://modoohub.com/wpm-calculator.html,1,False,False,742
xml-beautifier.html,XML 예쁘게 정렬 - XML Beautifier | MODOO HUB,180,637,817,32,0,True,True,https://modoohub.com/xml-formatter.html,1,False,False,789
xml-formatter.html,XML Formatter - Free Online XML Beautifier & Validator,250,1123,1373,32,0,True,True,https://modoohub.com/xml-formatter.html,1,False,False,1352
xml-to-json.html,XML to JSON 변환기 - 온라인 XML → JSON 변환 | MODOO HUB,119,739,858,32,0,True,True,https://modoohub.com/xml-to-json.html,1,False,False,855
xml-validator.html,XML Validator - XML 문법 검사기 | MODOO HUB,222,1724,1946,32,0,True,True,https://modoohub.com/xml-validator.html,1,False,False,1971
yaml-diff-checker.html,YAML Diff 비교기 - YAML Diff Checker | MODOO HUB,172,704,876,32,0,True,True,https://modoohub.com/yaml-diff-checker.html,1,False,False,765
yaml-formatter.html,YAML Formatter - Free Online YAML Validator & Beautifier,249,1192,1441,32,0,True,True,https://modoohub.com/yaml-formatter.html,1,False,False,1363
yaml-to-json.html,YAML to JSON 변환기 - 온라인 YAML → JSON 변환 | MODOO HUB,148,811,959,32,0,True,True,https://modoohub.com/yaml-to-json.html,1,False,False,837
yaml-validator.html,YAML 유효성 검사기 - YAML Validator | MODOO HUB,131,536,667,32,0,True,True,https://modoohub.com/yaml-validator.html,1,False,False,603
youtube-script-generator.html,유튜브 스크립트 생성기 - YouTube Script Generator | MODOO HUB,267,943,1210,32,0,True,True,https://modoohub.com/youtube-script-generator.html,1,False,False,809
category/ai-tools.html,AI Tools – Token Counter & Prompt Formatter | MODOO HUB,4360,0,4360,0,4,False,True,https://modoohub.com/category/ai-tools.html,27,True,False,3390
category/data-tools.html,"Data Formatter Tools – JSON, XML, YAML, SQL, CSV | MODOO HUB",3211,0,3211,0,4,False,True,https://modoohub.com/category/data-tools.html,24,True,False,3066
category/date-time-tools.html,"Date & Time Tools – Age, Countdown, Business Days | MODOO HUB",3226,0,3226,0,4,False,True,https://modoohub.com/category/date-time-tools.html,21,True,False,3031
category/developer-tools.html,"Developer Tools – Cron Generator, Regex Tester, Markdown | MODOO HUB",8674,0,8674,0,4,False,True,https://modoohub.com/category/developer-tools.html,80,True,False,7462
category/finance-calculators.html,Finance Calculators – Free Online Tools | MODOO HUB,4777,0,4777,0,4,False,True,https://modoohub.com/category/finance-calculators.html,40,True,False,4293
category/generator-tools.html,"Generator Tools – UUID, QR Code, Password, Barcode | MODOO HUB",5565,0,5565,0,4,False,True,https://modoohub.com/category/generator-tools.html,46,True,False,5059
category/health-calculators.html,"Health & Fitness Calculators – BMI, Calories & More | MODOO HUB",2955,0,2955,0,4,False,True,https://modoohub.com/category/health-calculators.html,16,True,False,2778
category/image-tools.html,"Image Tools – Compress, Resize, Convert to WebP | MODOO HUB",5842,0,5842,0,4,False,True,https://modoohub.com/category/image-tools.html,51,True,False,4775
category/pdf-tools.html,"PDF Tools – Merge, Split, Convert PDF Online | MODOO HUB",3891,0,3891,0,4,False,True,https://modoohub.com/category/pdf-tools.html,29,True,False,3410
category/security-tools.html,"Security & Encoding Tools – Hash, JWT, Base64, Password | MODOO HUB",4855,0,4855,0,4,False,True,https://modoohub.com/category/security-tools.html,39,True,False,4248
category/text-tools.html,"Text Tools – Word Counter, Case Converter & More | MODOO HUB",6752,0,6752,0,4,False,True,https://modoohub.com/category/text-tools.html,60,True,False,5720
